sep=,
node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks
Aerial photography,0.5,3.1591022537197046e-05,3,4,5,0.00030057108506161706,6.188005687954789e-05
Database administration and automation,0.9,0.00015549521000293492,5,4,5,0.00030057108506161706,5.925174753590609e-05
President of the United States,0.8382352941176471,0.0005329286670588158,34,4,5,0.006011421701232341,0.0015882022000570642
Computer monitor,0.7827380952380952,0.0023202690271417583,168,4,5,0.007213706041478809,0.0016118875667417822
Airbrush,0.875,8.184426420652439e-05,4,4,5,0.0006011421701232341,9.989284204968929e-05
Linear equation,0.8333333333333334,0.0001776812351363212,6,4,5,0.0012022843402464682,0.00011632356135489805
App Store (iOS),0.38315217391304346,0.00023926425660784637,46,4,5,0.0030057108506161704,0.00019797176467288485
"Overland Park, Kansas",0.5833333333333334,0.0016352035964619102,6,3,5,0.0012022843402464682,9.623758752182907e-05
N-vector,0.9,0.00015191041133715905,5,4,5,0.00030057108506161706,0.0002798930011262088
Blink (web engine),0.6666666666666666,0.00011749673197612238,21,4,5,0.0012022843402464682,8.301265713014095e-05
Google Nexus,0.38333333333333336,0.0007830584266346914,15,3,5,0.0024045686804929365,0.00012076587007712049
Software relicensing,0.9583333333333334,0.0002051977215133999,12,4,5,0.00030057108506161706,6.983316201518803e-05
Alexa Internet,0.6470588235294118,0.0027353700627395865,34,3,5,0.0024045686804929365,0.00017571309934199562
AOL,0.5681818181818182,0.0005733472898422912,11,4,5,0.0015028554253080852,0.00011234338707914545
Spanish Empire,0.8055555555555556,9.761297647987789e-05,18,4,5,0.0027051397655545534,0.0007541050002351513
UNESCO Intangible Cultural Heritage Lists,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Gmail interface,0.35714285714285715,0.00014836082800395974,7,4,5,0.00030057108506161706,5.9182069367966534e-05
Anti-competitive practices,0.5833333333333334,0.0001110446072915507,6,4,5,0.0009017132551848512,0.00010067591659927557
Sergey Brin,0.31048387096774194,0.0009662399583048499,31,3,5,0.0021039975954313195,0.0001234163645552943
Pay television,0.7142857142857143,0.0002113474117100972,14,4,5,0.0015028554253080852,0.00016716172650986134
Urbanization by country,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
Search engine marketing,1.0,6.627279114517278e-05,4,4,5,0.0006011421701232341,9.17927778736438e-05
Variable (mathematics),0.7375,0.0027982864039645056,20,3,5,0.004207995190862639,0.0006502735755972579
CILECT,0.875,1.7083694619926505e-05,4,4,5,0.00030057108506161706,5.568649471588696e-05
Montana,0.5277777777777778,0.00011642909038680353,9,4,5,0.0021039975954313195,0.0001825832754328124
Lehigh Canal,0.6666666666666666,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
University of Illinois at Chicago,0.35714285714285715,0.00019512911310065395,7,4,5,0.00030057108506161706,8.612280169718105e-05
Google+,0.44047619047619047,0.0009835829635436676,21,3,5,0.0015028554253080852,0.00012171751544873719
Sprint Corporation,0.625,0.03891480385862935,10,2,5,0.005710850616170724,0.00026741123477201444
Algorithm,0.8033256880733946,0.00567327718815026,218,4,5,0.011722272317403064,0.002582161009045891
X Window System,0.6009615384615384,0.0005531192370442805,26,4,5,0.0015028554253080852,9.937625148445639e-05
S&P Dow Jones Indices,0.5576923076923077,0.0009642116695080291,13,4,5,0.0015028554253080852,0.0001796324639009398
Bellwether,0.8,0.00012874969317351433,10,4,5,0.0009017132551848512,0.00010277805340974699
British English,0.8888888888888888,0.002574453435663496,36,4,5,0.0027051397655545534,0.0015595802008082978
IPTV,0.65625,0.0002912913669793851,16,4,5,0.0018034265103697023,0.00013926839924081213
Fujitsu,0.6428571428571429,0.0001583238237055853,14,4,5,0.0009017132551848512,6.630984417710576e-05
Resource Description Framework,0.64375,0.0008579148070174701,20,4,5,0.0018034265103697023,0.00017434121253844963
BlackBerry Q10,0.75,0.00014930721452460581,2,4,5,0.0006011421701232341,7.529429555952133e-05
Computer cluster,0.6785714285714286,0.0004659424069764117,21,4,5,0.0015028554253080852,0.00019542419352279835
Scope (computer science),0.8401639344262295,0.0010553655808436856,61,4,5,0.004207995190862639,0.00033671996308915603
Chemistry,0.8,0.0003263495349889598,20,4,5,0.004207995190862639,0.0016254360462742137
Private university,0.6590909090909091,0.00010043472393986352,11,4,5,0.0015028554253080852,0.00010069812436971361
Major film studio,0.515625,0.00041656551642453896,16,4,5,0.0024045686804929365,0.00017482616119444603
Edward John Noble,0.2916666666666667,0.0001689172820125201,9,4,5,0.00030057108506161706,6.656711347226426e-05
List of virtual communities with more than 100 million active users,0.5769230769230769,6.624944455037903e-05,13,4,5,0.0009017132551848512,8.623554392212508e-05
Cecil (programming language),0.4318181818181818,7.856102973799922e-05,11,4,5,0.00030057108506161706,5.8083663100237025e-05
Computer language,0.6648351648351648,0.0022537546070913617,91,4,5,0.0030057108506161704,0.00043062584659941006
Chrome OS,0.4473684210526316,0.0010734325123432367,57,3,5,0.003907424105801022,0.0002561943335651553
Voice over IP,0.5817307692307693,0.000813273167368013,52,4,5,0.0033062819356777877,0.00030065256087242955
J (programming language),0.8333333333333334,4.798964393881911e-05,15,4,5,0.00030057108506161706,5.8194019992026845e-05
Computable Document Format,0.20833333333333334,0.0003720638336022952,3,4,5,0.00030057108506161706,6.295407900324436e-05
Japan,0.6319444444444444,0.0011270450055182407,36,4,5,0.007814848211602044,0.0008649230204693714
San Francisco Bay Area,0.42746913580246915,0.0004852053806079847,81,4,5,0.0063119927862939585,0.0006865736582493112
Algebraic geometry,0.8333333333333334,0.00012292395104895106,3,4,5,0.0006011421701232341,6.50413415654602e-05
Unique key,0.75,0.0002359532165115836,8,4,5,0.0015028554253080852,0.0001556285207685408
Time-division multiplexing,0.7,0.0001471675365216035,5,4,5,0.0006011421701232341,6.770857089717885e-05
List of countries by quality of healthcare,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
CVS Caremark,0.5,0.0004807692307692308,1,4,4,0.00030057108506161706,6.242112062945004e-05
Psychology,0.8695652173913043,0.0018514015204916566,23,4,5,0.0030057108506161704,0.0014755907155134741
Low-carbon economy,0.75,9.833916083916083e-05,2,4,5,0.0006011421701232341,0.0018722849338519995
Execution (computing),0.6604477611940298,0.00487427773464683,134,3,5,0.004207995190862639,0.0008499220204592385
Software architecture,0.8846153846153846,0.0009957599821040157,13,4,5,0.0018034265103697023,0.00018081956054726613
Actor (UML),0.5,0.00011148272017837234,1,4,4,0.00030057108506161706,5.9904572386598664e-05
Latency (engineering),0.625,0.00017067908715667467,14,4,5,0.0015028554253080852,0.00022494290340252719
European Association of Conservatoires,0.875,1.7083694619926505e-05,4,4,5,0.00030057108506161706,5.568649471588696e-05
American Revolution,0.5729166666666666,0.00038946776556433583,48,4,5,0.003907424105801022,0.0007390459878482431
"San Jose, California",0.5076530612244898,0.0004935294200978331,49,4,5,0.005410279531109107,0.000388089007742904
Sass (stylesheet language),0.5,0.00018580453363062057,1,4,4,0.00030057108506161706,5.6500243903059815e-05
Shinagawa,0.625,7.744448533922218e-05,4,4,5,0.00030057108506161706,5.848598735209961e-05
"Woonsocket, Rhode Island",0.5,0.000641025641025641,2,4,5,0.0006011421701232341,8.010909992218167e-05
Design Museum,0.717948717948718,0.00039116104213109853,39,4,5,0.0006011421701232341,0.00012707356710562874
"Sunnyvale, California",0.29375,0.00020962154108566765,20,4,5,0.0018034265103697023,0.000125613630236787
Technicolor SA,0.8,0.00032619173351438794,5,4,5,0.0009017132551848512,0.00011799156289669383
Turkish language,0.5909090909090909,5.2593821920397434e-05,11,4,5,0.0006011421701232341,0.00021588447948375176
Bleeding Kansas,0.5,0.0001073806859906725,6,4,5,0.0009017132551848512,0.00010469757958704852
Finance,0.8163265306122449,0.000824708363922399,49,4,5,0.004809137360985873,0.0015700542510618124
Helio (wireless carrier),0.25,9.426847662141779e-05,1,4,4,0.00030057108506161706,5.52470749751916e-05
Pfennig,0.9444444444444444,0.00011723261045884552,18,4,5,0.004809137360985873,0.00010292869506151937
Semiconductor device fabrication,0.5855263157894737,0.00032309956855994216,19,4,5,0.0024045686804929365,0.0003487152813367729
Television in the United States,0.375,0.00019490507382245273,4,4,5,0.0009017132551848512,7.825976857761888e-05
Sequential logic,0.7857142857142857,8.80392855481386e-05,7,4,5,0.0009017132551848512,0.00011574210466489115
IcedTea,0.4791666666666667,0.0002051977215133999,12,4,5,0.00030057108506161706,6.983316201518803e-05
WMAQ (AM),0.5,4.1091387245233394e-05,1,4,4,0.00030057108506161706,5.3940896998181714e-05
Province of Pennsylvania,0.6875,4.9551785662896774e-05,4,4,5,0.0006011421701232341,8.92752408586483e-05
Midtown Manhattan,0.5865384615384616,0.0008367395723602902,26,4,5,0.003907424105801022,0.0004107801918537996
Skyhorse Publishing,1.0,0.0002403846153846154,1,4,4,0.00030057108506161706,7.842267913208301e-05
California,0.6015625,0.002132644942930042,96,3,5,0.01953712052900511,0.0016618583651426804
List of OECD countries by job security,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
WebRTC,0.7857142857142857,0.000126802647045562,7,4,5,0.0012022843402464682,7.747890602880964e-05
Dialect (computing),0.5546875,0.00019584018090077984,32,4,5,0.0018034265103697023,0.00010709036759148016
Ivar Jacobson,0.6666666666666666,0.00021832032701597917,3,4,5,0.0006011421701232341,0.00010323357530004842
Gwanggaeto the Great,1.0,2.7316433566433566e-05,2,4,5,0.0006011421701232341,0.00012305477872780578
TeX,0.6964285714285714,0.000429078193639617,21,4,5,0.0009017132551848512,9.940260336145171e-05
Fort Dearborn,0.3333333333333333,8.969419738724931e-05,6,4,5,0.00030057108506161706,6.254887268598166e-05
NASDAQ,0.7340425531914894,0.006050970823469367,47,3,5,0.004207995190862639,0.0004722828337954139
Session layer,0.5416666666666666,0.00023272839083946138,6,4,5,0.0006011421701232341,7.295892731632873e-05
British Raj,0.6136363636363636,5.7811992555595635e-05,11,4,5,0.0024045686804929365,0.00042766841891848717
"Deerfield, Illinois",0.4166666666666667,0.005458733974358974,3,3,5,0.0024045686804929365,0.0002547529572975496
Abstraction layer,0.6875,0.00026513665401427564,28,4,5,0.0018034265103697023,0.0003492517052753277
Times Square,0.42857142857142855,0.0002817020928791524,21,4,5,0.0018034265103697023,0.000311995871942855
Museum Campus,0.35714285714285715,0.00019512911310065395,7,4,5,0.00030057108506161706,8.612280169718105e-05
Diophantine equation,0.5,0.0001138184731934732,2,4,5,0.00030057108506161706,5.751216670888849e-05
Masayoshi Son,0.375,0.00011505588428665352,2,4,5,0.00030057108506161706,5.647632928687196e-05
Kingdom of Great Britain,0.8177966101694916,0.0004062319366574618,59,4,5,0.004508566275924256,0.0012157527390968573
Wuaki.tv,0.3125,7.744448533922218e-05,4,4,5,0.00030057108506161706,5.848598735209961e-05
Storage virtualization,0.875,8.015672775398175e-05,4,4,5,0.00030057108506161706,5.852555191543535e-05
Free-trade area,0.8,4.6741452991452995e-05,5,4,5,0.0015028554253080852,0.0003803043863568825
Linux Foundation,0.4722222222222222,0.0016828907647647084,18,3,5,0.0012022843402464682,7.552027913609315e-05
Mobile game,0.7010869565217391,0.0002934032468306933,23,4,5,0.0015028554253080852,0.00012680578021533599
Rotary dial,0.625,6.978584281215859e-05,2,4,5,0.0006011421701232341,0.00014944611892550155
Internet Assigned Numbers Authority,0.5,0.0005173045939023383,6,4,5,0.0012022843402464682,0.00021973291370854225
Horn (instrument),0.8571428571428571,0.0001290997014681225,7,4,5,0.00030057108506161706,0.000126486350845761
Alexander Graham Bell,0.78125,0.00013211204000677682,8,4,5,0.0006011421701232341,0.00022255458942689973
Business relations,0.55,4.848468319587409e-05,10,4,5,0.00030057108506161706,5.53321477310276e-05
Dynamic compilation,0.40384615384615385,0.00018333990521985594,13,4,5,0.00030057108506161706,6.800577457324834e-05
GE Aviation,0.35,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Mobile device,0.5809178743961353,0.0027822978708431597,207,4,5,0.009017132551848512,0.0014172449010019328
List of government budgets by country,1.0,1.821095571095571e-05,1,4,4,0.00030057108506161706,6.045136030482784e-05
MSN,0.40086206896551724,0.00019204170946882643,29,4,5,0.0009017132551848512,8.643571127422273e-05
Semantic Web,0.7625,0.0009470833823830888,20,4,5,0.0021039975954313195,0.00015474766946464347
Video game genre,0.75,0.00041085032958097973,8,4,5,0.0012022843402464682,0.00013523448217231003
Virtual keyboard,0.7373417721518988,0.00037711880983955714,79,4,5,0.0018034265103697023,0.0004341408764935801
Mobile virtual network enabler,0.625,0.0006623708249095245,4,4,5,0.00030057108506161706,8.864216863094362e-05
Electronics,0.7879901960784313,0.001247512865439305,102,4,5,0.010820559062218214,0.0022762625548402586
Algorithmic efficiency,0.8214285714285714,0.0005759193210666486,14,4,5,0.0012022843402464682,0.0003101212237993027
Beacon Capital Partners,1.0,0.00013354700854700853,1,4,4,0.00030057108506161706,5.635922825435608e-05
Programming language,0.7704081632653061,0.022406752546746324,588,3,5,0.04207995190862639,0.0037137601464003705
Sunday morning talk show,1.0,0.003739316239316239,2,3,4,0.0006011421701232341,9.425375702687942e-05
Computer scientist,0.6009615384615384,0.0009397120521628897,52,4,5,0.003907424105801022,0.0007819180779999313
WMAQ-TV,0.28125,5.860414514260667e-05,4,4,5,0.0012022843402464682,7.377913093738417e-05
Tokyo,0.7391304347826086,0.0004767626550004266,23,4,5,0.0036068530207394047,0.0003853937038334969
Word (computer architecture),0.6904761904761905,0.00020875144088628887,21,4,5,0.0018034265103697023,0.0002701093345155959
"Lehi, Utah",0.875,7.54202255918503e-05,4,4,5,0.00030057108506161706,6.02200403704619e-05
Wireless,0.6458333333333334,0.003167995279816091,36,3,5,0.006011421701232341,0.0008537512239976104
Use-case analysis,0.5,0.00011148272017837234,1,4,4,0.00030057108506161706,5.9904572386598664e-05
W3C Markup Validation Service,0.5119047619047619,0.0004201990030680132,21,4,5,0.00030057108506161706,5.835967806408895e-05
East Java,0.375,9.754738015607581e-05,2,4,5,0.0006011421701232341,7.707877270750156e-05
Manufacturing,0.7166666666666667,0.0011043244570151855,15,4,5,0.0033062819356777877,0.0005064166397233384
Comparison of layout engines (HTML5),1.0,0.002958579881656805,1,3,3,0.00030057108506161706,5.505291429831963e-05
F Sharp (programming language),0.4625,7.703241850660812e-05,20,4,5,0.0015028554253080852,7.859433230821712e-05
Windows Vista,0.6875,0.00015987558962805273,8,4,5,0.0015028554253080852,8.093295108088888e-05
University of Chicago,0.375,0.00023502783237243824,10,4,5,0.0009017132551848512,0.00011018959728728412
Canadian Radio-television and Telecommunications Commission,0.55,0.00017724229033752841,10,4,5,0.0006011421701232341,7.171223485022245e-05
GE Capital,0.35,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Fault (technology),1.0,0.00034340659340659343,1,4,4,0.00030057108506161706,6.483427397372532e-05
North Korea,0.6,6.384599683534731e-05,10,4,5,0.0030057108506161704,0.0004903107861094438
E-commerce,0.7941176470588235,0.0012317104805519214,68,4,5,0.006011421701232341,0.00044229479449327654
Rapid application development,0.875,0.001173439563532443,4,4,5,0.0009017132551848512,0.00010549261688220435
Daniel Hesse,0.4375,0.0021493240860017172,4,3,5,0.0006011421701232341,7.790493435944168e-05
Wireless telegraphy,0.4642857142857143,0.0001244296639033481,7,4,5,0.0012022843402464682,0.00020184134080654596
Strategy video game,1.0,0.00010773540185304891,1,4,4,0.00030057108506161706,5.814949642989551e-05
Web page,0.5506272401433692,0.017411125185273425,279,3,5,0.011421701232341448,0.0006625408958603972
Globalization and World Cities Research Network,0.7272727272727273,0.0003688888329130053,11,4,5,0.0012022843402464682,0.00017758242877225245
Asynchronous I/O,0.6176470588235294,0.005343579931831919,34,3,5,0.0009017132551848512,8.087411075008484e-05
Coupling (computer programming),0.8,0.0009666561296996079,5,4,5,0.0015028554253080852,0.00010613031455986743
South Boston,0.7,7.820751747877255e-05,5,4,5,0.00030057108506161706,6.313079397062815e-05
Time-sharing,0.8090909090909091,0.0003512425561578451,55,4,5,0.0015028554253080852,0.000238567445769463
Binary code,0.8,6.44802235275381e-05,5,4,5,0.00030057108506161706,8.142741350848398e-05
Names of large numbers,0.875,8.61546284887246e-05,4,4,5,0.00030057108506161706,5.8931313978455725e-05
